temple,date,hour,day_of_week,is_weekend,is_holiday,is_festival,weather,temperature,previous_visitors,current_crowd,visitors
Somnath,2025-01-14,21,Tuesday,0,1,1,Clear,25.6,3216,6577,1790
Somnath,2025-01-14,22,Tuesday,0,1,1,Clear,24.9,1790,3450,490
Somnath,2025-01-14,23,Tuesday,0,1,1,Clear,23.6,490,1911,199
Somnath,2025-01-15,0,Wednesday,0,0,1,Sunny,19.6,199,867,72
Somnath,2025-01-15,1,Wednesday,0,0,1,Sunny,19.3,72,443,45
Somnath,2025-01-15,2,Wednesday,0,0,1,Sunny,19.8,45,274,49
Somnath,2025-01-15,3,Wednesday,0,0,1,Sunny,19.8,49,297,127
Somnath,2025-01-15,4,Wednesday,0,0,1,Sunny,20.2,127,1220,806
Somnath,2025-01-15,5,Wednesday,0,0,1,Sunny,20.1,806,2902,1742
Somnath,2025-01-15,6,Wednesday,0,0,1,Sunny,22.0,1742,5452,3100
Somnath,2025-01-15,7,Wednesday,0,0,1,Sunny,22.8,3100,8120,4166
Somnath,2025-01-15,8,Wednesday,0,0,1,Sunny,24.8,4166,7809,3196
Somnath,2025-01-15,9,Wednesday,0,0,1,Sunny,25.8,3196,8696,3974
Somnath,2025-01-15,10,Wednesday,0,0,1,Sunny,27.2,3974,8628,3452
Somnath,2025-01-15,11,Wednesday,0,0,1,Sunny,27.5,3452,7585,2711
Somnath,2025-01-15,12,Wednesday,0,0,1,Sunny,29.2,2711,6594,2360
Somnath,2025-01-15,13,Wednesday,0,0,1,Sunny,30.5,2360,5582,1821
Somnath,2025-01-15,14,Wednesday,0,0,1,Sunny,30.1,1821,5345,2200
Somnath,2025-01-15,15,Wednesday,0,0,1,Sunny,30.2,2200,6263,2925
Somnath,2025-01-15,16,Wednesday,0,0,1,Sunny,28.7,2925,8416,4111
Somnath,2025-01-15,17,Wednesday,0,0,1,Sunny,28.8,4111,10172,4594
Somnath,2025-01-15,18,Wednesday,0,0,1,Sunny,27.5,4594,10830,4509
Somnath,2025-01-15,19,Wednesday,0,0,1,Sunny,25.9,4509,10008,3781
Somnath,2025-01-15,20,Wednesday,0,0,1,Sunny,24.1,3781,7989,2795
Somnath,2025-01-15,21,Wednesday,0,0,1,Sunny,21.8,2795,5387,1614
Somnath,2025-01-15,22,Wednesday,0,0,1,Sunny,21.2,1614,3224,577
Somnath,2025-01-15,23,Wednesday,0,0,1,Sunny,20.0,577,1934,237
Somnath,2025-01-16,0,Thursday,0,0,0,Clear,24.7,237,872,46
Somnath,2025-01-16,1,Thursday,0,0,0,Clear,24.7,46,477,27
Somnath,2025-01-16,2,Thursday,0,0,0,Clear,26.4,27,255,25
Somnath,2025-01-16,3,Thursday,0,0,0,Clear,26.2,25,203,64
Somnath,2025-01-16,4,Thursday,0,0,0,Clear,26.3,64,640,409
Somnath,2025-01-16,5,Thursday,0,0,0,Clear,26.9,409,1259,720
Somnath,2025-01-16,6,Thursday,0,0,0,Clear,27.6,720,2449,1391
Somnath,2025-01-16,7,Thursday,0,0,0,Clear,30.2,1391,4029,2232
Somnath,2025-01-16,8,Thursday,0,0,0,Clear,30.2,2232,5013,2436
Somnath,2025-01-16,9,Thursday,0,0,0,Clear,32.0,2436,4945,2073
Somnath,2025-01-16,10,Thursday,0,0,0,Clear,33.5,2073,4052,1403
Somnath,2025-01-16,11,Thursday,0,0,0,Clear,34.7,1403,3372,1117
Somnath,2025-01-16,12,Thursday,0,0,0,Clear,35.3,1117,2891,1005
Somnath,2025-01-16,13,Thursday,0,0,0,Clear,36.7,1005,2402,836
Somnath,2025-01-16,14,Thursday,0,0,0,Clear,36.1,836,2524,1067
Somnath,2025-01-16,15,Thursday,0,0,0,Clear,35.9,1067,2703,1189
Somnath,2025-01-16,16,Thursday,0,0,0,Clear,34.5,1189,3981,2104
Somnath,2025-01-16,17,Thursday,0,0,0,Clear,34.1,2104,4493,1942
Somnath,2025-01-16,18,Thursday,0,0,0,Clear,33.2,1942,5550,2664
Somnath,2025-01-16,19,Thursday,0,0,0,Clear,32.3,2664,5063,1702
Somnath,2025-01-16,20,Thursday,0,0,0,Clear,30.1,1702,4328,1465
Somnath,2025-01-16,21,Thursday,0,0,0,Clear,29.7,1465,3022,805
Somnath,2025-01-16,22,Thursday,0,0,0,Clear,28.2,805,1894,347
Somnath,2025-01-16,23,Thursday,0,0,0,Clear,28.4,347,942,110
Somnath,2025-01-17,0,Friday,0,0,0,Sunny,22.4,110,527,50
Somnath,2025-01-17,1,Friday,0,0,0,Sunny,22.1,50,297,30
Somnath,2025-01-17,2,Friday,0,0,0,Sunny,22.0,30,166,27
Somnath,2025-01-17,3,Friday,0,0,0,Sunny,21.8,27,157,64
Somnath,2025-01-17,4,Friday,0,0,0,Sunny,22.9,64,665,440
Somnath,2025-01-17,5,Friday,0,0,0,Sunny,22.8,440,1766,1077
Somnath,2025-01-17,6,Friday,0,0,0,Sunny,23.6,1077,3475,1949
Somnath,2025-01-17,7,Friday,0,0,0,Sunny,25.4,1949,5467,2867
Somnath,2025-01-17,8,Friday,0,0,0,Sunny,27.0,2867,5952,2536
Somnath,2025-01-17,9,Friday,0,0,0,Sunny,28.9,2536,5834,2429
Somnath,2025-01-17,10,Friday,0,0,0,Sunny,30.2,2429,4813,1631
Somnath,2025-01-17,11,Friday,0,0,0,Sunny,30.6,1631,4261,1453
Somnath,2025-01-17,12,Friday,0,0,0,Sunny,32.7,1453,3417,1188
Somnath,2025-01-17,13,Friday,0,0,0,Sunny,32.4,1188,3056,1117
Somnath,2025-01-17,14,Friday,0,0,0,Sunny,34.1,1117,3049,1230
Somnath,2025-01-17,15,Friday,0,0,0,Sunny,32.4,1230,3445,1543
Somnath,2025-01-17,16,Friday,0,0,0,Sunny,32.4,1543,4519,2244
Somnath,2025-01-17,17,Friday,0,0,0,Sunny,30.4,2244,4776,1993
Somnath,2025-01-17,18,Friday,0,0,0,Sunny,29.4,1993,4996,2078
Somnath,2025-01-17,19,Friday,0,0,0,Sunny,30.3,2078,5321,2206
Somnath,2025-01-17,20,Friday,0,0,0,Sunny,27.5,2206,4713,1636
Somnath,2025-01-17,21,Friday,0,0,0,Sunny,25.9,1636,3501,997
Somnath,2025-01-17,22,Friday,0,0,0,Sunny,24.4,997,2191,466
Somnath,2025-01-17,23,Friday,0,0,0,Sunny,23.3,466,1140,147
Somnath,2025-01-18,0,Saturday,1,0,0,Clear,27.9,147,595,61
Somnath,2025-01-18,1,Saturday,1,0,0,Clear,27.2,61,336,45
Somnath,2025-01-18,2,Saturday,1,0,0,Clear,26.5,45,188,33
Somnath,2025-01-18,3,Saturday,1,0,0,Clear,26.5,33,204,89
Somnath,2025-01-18,4,Saturday,1,0,0,Clear,27.3,89,1058,716
Somnath,2025-01-18,5,Saturday,1,0,0,Clear,28.4,716,2388,1451
Somnath,2025-01-18,6,Saturday,1,0,0,Clear,28.6,1451,4449,2548
Somnath,2025-01-18,7,Saturday,1,0,0,Clear,30.8,2548,7419,3922
Somnath,2025-01-18,8,Saturday,1,0,0,Clear,31.7,3922,9098,4248
Somnath,2025-01-18,9,Saturday,1,0,0,Clear,32.9,4248,8005,2943
Somnath,2025-01-18,10,Saturday,1,0,0,Clear,34.2,2943,7336,2744
Somnath,2025-01-18,11,Saturday,1,0,0,Clear,35.5,2744,6639,2327
Somnath,2025-01-18,12,Saturday,1,0,0,Clear,36.9,2327,4341,1285
Somnath,2025-01-18,13,Saturday,1,0,0,Clear,37.0,1285,3472,1141
Somnath,2025-01-18,14,Saturday,1,0,0,Clear,36.3,1141,3380,1315
Somnath,2025-01-18,15,Saturday,1,0,0,Clear,37.0,1315,3985,1971
Somnath,2025-01-18,16,Saturday,1,0,0,Clear,36.0,1971,5600,2918
Somnath,2025-01-18,17,Saturday,1,0,0,Clear,35.6,2918,7250,3450
Somnath,2025-01-18,18,Saturday,1,0,0,Clear,34.5,3450,7955,3331
Somnath,2025-01-18,19,Saturday,1,0,0,Clear,33.0,3331,7546,3062
Somnath,2025-01-18,20,Saturday,1,0,0,Clear,31.5,3062,6164,2072
Somnath,2025-01-18,21,Saturday,1,0,0,Clear,31.4,2072,4089,1140
Somnath,2025-01-18,22,Saturday,1,0,0,Clear,30.0,1140,2537,562
Somnath,2025-01-18,23,Saturday,1,0,0,Clear,28.7,562,1488,179
Somnath,2025-01-19,0,Sunday,1,0,0,Clear,27.3,179,769,55
Somnath,2025-01-19,1,Sunday,1,0,0,Clear,25.7,55,435,46
Somnath,2025-01-19,2,Sunday,1,0,0,Clear,25.3,46,249,36
Somnath,2025-01-19,3,Sunday,1,0,0,Clear,25.1,36,283,126
Somnath,2025-01-19,4,Sunday,1,0,0,Clear,25.8,126,1076,709
Somnath,2025-01-19,5,Sunday,1,0,0,Clear,26.3,709,2784,1715
Somnath,2025-01-19,6,Sunday,1,0,0,Clear,27.3,1715,5176,2851
Somnath,2025-01-19,7,Sunday,1,0,0,Clear,29.6,2851,7362,3793
Somnath,2025-01-19,8,Sunday,1,0,0,Clear,29.7,3793,9181,4386
Somnath,2025-01-19,9,Sunday,1,0,0,Clear,31.8,4386,9418,3831
Somnath,2025-01-19,10,Sunday,1,0,0,Clear,33.5,3831,8954,3594
Somnath,2025-01-19,11,Sunday,1,0,0,Clear,34.8,3594,7179,2293
Somnath,2025-01-19,12,Sunday,1,0,0,Clear,36.0,2293,5591,1684
Somnath,2025-01-19,13,Sunday,1,0,0,Clear,36.3,1684,4202,1327
Somnath,2025-01-19,14,Sunday,1,0,0,Clear,35.2,1327,3879,1329
Somnath,2025-01-19,15,Sunday,1,0,0,Clear,35.0,1329,4585,2121
Somnath,2025-01-19,16,Sunday,1,0,0,Clear,35.3,2121,6426,3166
Somnath,2025-01-19,17,Sunday,1,0,0,Clear,33.9,3166,7648,3493
Somnath,2025-01-19,18,Sunday,1,0,0,Clear,33.0,3493,9847,4682
Somnath,2025-01-19,19,Sunday,1,0,0,Clear,32.4,4682,9322,3430
Somnath,2025-01-19,20,Sunday,1,0,0,Clear,30.7,3430,7025,2034
Somnath,2025-01-19,21,Sunday,1,0,0,Clear,28.8,2034,5010,1301
Somnath,2025-01-19,22,Sunday,1,0,0,Clear,28.7,1301,3094,596
Somnath,2025-01-19,23,Sunday,1,0,0,Clear,27.9,596,1849,204
Somnath,2025-01-20,0,Monday,0,0,0,Clear,24.0,204,955,51
Somnath,2025-01-20,1,Monday,0,0,0,Clear,23.4,51,447,32
Somnath,2025-01-20,2,Monday,0,0,0,Clear,22.7,32,234,29
Somnath,2025-01-20,3,Monday,0,0,0,Clear,23.4,29,241,99
Somnath,2025-01-20,4,Monday,0,0,0,Clear,22.8,99,922,598
Somnath,2025-01-20,5,Monday,0,0,0,Clear,24.0,598,2030,1196
Somnath,2025-01-20,6,Monday,0,0,0,Clear,25.0,1196,4099,2364
Somnath,2025-01-20,7,Monday,0,0,0,Clear,27.0,2364,5147,2476
Somnath,2025-01-20,8,Monday,0,0,0,Clear,28.5,2476,6385,2866
Somnath,2025-01-20,9,Monday,0,0,0,Clear,29.2,2866,6714,2746
Somnath,2025-01-20,10,Monday,0,0,0,Clear,29.9,2746,5269,1836
Somnath,2025-01-20,11,Monday,0,0,0,Clear,32.6,1836,5029,1744
Somnath,2025-01-20,12,Monday,0,0,0,Clear,32.3,1744,4226,1325
Somnath,2025-01-20,13,Monday,0,0,0,Clear,34.4,1325,3977,1452
Somnath,2025-01-20,14,Monday,0,0,0,Clear,33.9,1452,3855,1478
Somnath,2025-01-20,15,Monday,0,0,0,Clear,32.8,1478,3915,1615
Somnath,2025-01-20,16,Monday,0,0,0,Clear,32.5,1615,4827,2225
Somnath,2025-01-20,17,Monday,0,0,0,Clear,32.4,2225,6311,2947
Somnath,2025-01-20,18,Monday,0,0,0,Clear,30.0,2947,6904,3086
Somnath,2025-01-20,19,Monday,0,0,0,Clear,28.3,3086,6552,2566
Somnath,2025-01-20,20,Monday,0,0,0,Clear,29.0,2566,5628,2097
Somnath,2025-01-20,21,Monday,0,0,0,Clear,27.8,2097,4379,1313
Somnath,2025-01-20,22,Monday,0,0,0,Clear,25.3,1313,2518,433
Somnath,2025-01-20,23,Monday,0,0,0,Clear,25.0,433,1495,203
Somnath,2025-01-21,0,Tuesday,0,0,0,Clear,21.8,203,720,27
Somnath,2025-01-21,1,Tuesday,0,0,0,Clear,21.1,27,327,21
Somnath,2025-01-21,2,Tuesday,0,0,0,Clear,21.3,21,167,21
Somnath,2025-01-21,3,Tuesday,0,0,0,Clear,19.5,21,156,55
Somnath,2025-01-21,4,Tuesday,0,0,0,Clear,22.7,55,562,366
Somnath,2025-01-21,5,Tuesday,0,0,0,Clear,22.8,366,1249,735
Somnath,2025-01-21,6,Tuesday,0,0,0,Clear,24.1,735,2891,1727
Somnath,2025-01-21,7,Tuesday,0,0,0,Clear,24.8,1727,3527,1689
Somnath,2025-01-21,8,Tuesday,0,0,0,Clear,26.1,1689,4541,2134
Somnath,2025-01-21,9,Tuesday,0,0,0,Clear,27.1,2134,4957,2179
Somnath,2025-01-21,10,Tuesday,0,0,0,Clear,28.9,2179,3868,1413
Somnath,2025-01-21,11,Tuesday,0,0,0,Clear,30.5,1413,3589,1387
Somnath,2025-01-21,12,Tuesday,0,0,0,Clear,30.8,1387,2758,940
Somnath,2025-01-21,13,Tuesday,0,0,0,Clear,31.0,940,2311,850
Somnath,2025-01-21,14,Tuesday,0,0,0,Clear,31.7,850,2140,797
Somnath,2025-01-21,15,Tuesday,0,0,0,Clear,31.3,797,2369,1000
Somnath,2025-01-21,16,Tuesday,0,0,0,Clear,30.4,1000,3037,1452
Somnath,2025-01-21,17,Tuesday,0,0,0,Clear,30.7,1452,3746,1759
Somnath,2025-01-21,18,Tuesday,0,0,0,Clear,29.1,1759,4860,2340
Somnath,2025-01-21,19,Tuesday,0,0,0,Clear,27.4,2340,4355,1599
Somnath,2025-01-21,20,Tuesday,0,0,0,Clear,25.6,1599,3262,933
Somnath,2025-01-21,21,Tuesday,0,0,0,Clear,25.4,933,2179,582
Somnath,2025-01-21,22,Tuesday,0,0,0,Clear,24.0,582,1554,424
Somnath,2025-01-21,23,Tuesday,0,0,0,Clear,22.1,424,893,108
Somnath,2025-01-22,0,Wednesday,0,0,0,Clear,25.1,108,434,31
Somnath,2025-01-22,1,Wednesday,0,0,0,Clear,24.4,31,242,23
Somnath,2025-01-22,2,Wednesday,0,0,0,Clear,25.0,23,137,22
Somnath,2025-01-22,3,Wednesday,0,0,0,Clear,24.1,22,146,63
Somnath,2025-01-22,4,Wednesday,0,0,0,Clear,25.4,63,848,579
Somnath,2025-01-22,5,Wednesday,0,0,0,Clear,25.9,579,1489,804
Somnath,2025-01-22,6,Wednesday,0,0,0,Clear,27.5,804,2430,1281
Somnath,2025-01-22,7,Wednesday,0,0,0,Clear,28.3,1281,4394,2401
Somnath,2025-01-22,8,Wednesday,0,0,0,Clear,29.8,2401,5270,2434
Somnath,2025-01-22,9,Wednesday,0,0,0,Clear,31.9,2434,4935,1973
Somnath,2025-01-22,10,Wednesday,0,0,0,Clear,32.3,1973,4596,1787
Somnath,2025-01-22,11,Wednesday,0,0,0,Clear,33.5,1787,3674,1157
Somnath,2025-01-22,12,Wednesday,0,0,0,Clear,35.9,1157,2727,794
Somnath,2025-01-22,13,Wednesday,0,0,0,Clear,36.0,794,2311,782
Somnath,2025-01-22,14,Wednesday,0,0,0,Clear,34.7,782,2392,1009
Somnath,2025-01-22,15,Wednesday,0,0,0,Clear,35.7,1009,3148,1431
Somnath,2025-01-22,16,Wednesday,0,0,0,Clear,35.0,1431,3727,1701
Somnath,2025-01-22,17,Wednesday,0,0,0,Clear,33.6,1701,4508,2115
Somnath,2025-01-22,18,Wednesday,0,0,0,Clear,32.8,2115,5404,2576
Somnath,2025-01-22,19,Wednesday,0,0,0,Clear,32.1,2576,5271,2114
Somnath,2025-01-22,20,Wednesday,0,0,0,Clear,28.8,2114,4224,1258
Somnath,2025-01-22,21,Wednesday,0,0,0,Clear,28.7,1258,2798,700
Somnath,2025-01-22,22,Wednesday,0,0,0,Clear,28.0,700,1731,361
Somnath,2025-01-22,23,Wednesday,0,0,0,Clear,26.1,361,889,108
Somnath,2025-01-23,0,Thursday,0,0,0,Clear,25.9,108,477,42
Somnath,2025-01-23,1,Thursday,0,0,0,Clear,24.4,42,248,25
Somnath,2025-01-23,2,Thursday,0,0,0,Clear,23.9,25,137,24
Somnath,2025-01-23,3,Thursday,0,0,0,Clear,25.4,24,138,56
Somnath,2025-01-23,4,Thursday,0,0,0,Clear,25.4,56,603,399
Somnath,2025-01-23,5,Thursday,0,0,0,Clear,25.7,399,1575,979
Somnath,2025-01-23,6,Thursday,0,0,0,Clear,27.2,979,3377,2003
Somnath,2025-01-23,7,Thursday,0,0,0,Clear,28.0,2003,4403,2126
Somnath,2025-01-23,8,Thursday,0,0,0,Clear,29.9,2126,5159,2307
Somnath,2025-01-23,9,Thursday,0,0,0,Clear,31.8,2307,5045,2038
Somnath,2025-01-23,10,Thursday,0,0,0,Clear,32.8,2038,5047,2068
Somnath,2025-01-23,11,Thursday,0,0,0,Clear,32.9,2068,4343,1545
Somnath,2025-01-23,12,Thursday,0,0,0,Clear,33.0,1545,3309,1042
Somnath,2025-01-23,13,Thursday,0,0,0,Clear,34.8,1042,2660,857
Somnath,2025-01-23,14,Thursday,0,0,0,Clear,35.4,857,2509,949
Somnath,2025-01-23,15,Thursday,0,0,0,Clear,34.7,949,3073,1414
Somnath,2025-01-23,16,Thursday,0,0,0,Clear,33.7,1414,3969,1943
Somnath,2025-01-23,17,Thursday,0,0,0,Clear,33.9,1943,4936,2212
Somnath,2025-01-23,18,Thursday,0,0,0,Clear,32.2,2212,5188,2199
Somnath,2025-01-23,19,Thursday,0,0,0,Clear,30.9,2199,4942,2071
Somnath,2025-01-23,20,Thursday,0,0,0,Clear,29.1,2071,4005,1241
Somnath,2025-01-23,21,Thursday,0,0,0,Clear,29.4,1241,2885,813
Somnath,2025-01-23,22,Thursday,0,0,0,Clear,27.2,813,1786,406
Somnath,2025-01-23,23,Thursday,0,0,0,Clear,26.2,406,1002,132
Somnath,2025-01-24,0,Friday,0,0,0,Cloudy,22.0,132,494,43
Somnath,2025-01-24,1,Friday,0,0,0,Cloudy,22.0,43,275,28
Somnath,2025-01-24,2,Friday,0,0,0,Cloudy,22.8,28,174,30
Somnath,2025-01-24,3,Friday,0,0,0,Cloudy,23.9,30,191,81
Somnath,2025-01-24,4,Friday,0,0,0,Cloudy,23.6,81,602,383
Somnath,2025-01-24,5,Friday,0,0,0,Cloudy,23.9,383,2009,1289
Somnath,2025-01-24,6,Friday,0,0,0,Cloudy,25.6,1289,3486,1911
Somnath,2025-01-24,7,Friday,0,0,0,Cloudy,27.8,1911,4405,2090
Somnath,2025-01-24,8,Friday,0,0,0,Cloudy,27.7,2090,4746,2092
Somnath,2025-01-24,9,Friday,0,0,0,Cloudy,29.5,2092,4864,2076
Somnath,2025-01-24,10,Friday,0,0,0,Cloudy,29.9,2076,4503,1836
Somnath,2025-01-24,11,Friday,0,0,0,Cloudy,32.3,1836,3956,1539
Somnath,2025-01-24,12,Friday,0,0,0,Cloudy,32.5,1539,3115,968
Somnath,2025-01-24,13,Friday,0,0,0,Cloudy,34.0,968,2409,740
Somnath,2025-01-24,14,Friday,0,0,0,Rainy,33.3,740,2324,954
Somnath,2025-01-24,15,Friday,0,0,0,Rainy,33.4,954,2795,1295
Somnath,2025-01-24,16,Friday,0,0,0,Cloudy,33.8,1295,3807,1907
Somnath,2025-01-24,17,Friday,0,0,0,Cloudy,31.5,1907,4171,1921
Somnath,2025-01-24,18,Friday,0,0,0,Cloudy,30.9,1921,5436,2746
Somnath,2025-01-24,19,Friday,0,0,0,Cloudy,30.0,2746,5164,2000
Somnath,2025-01-24,20,Friday,0,0,0,Cloudy,29.1,2000,4682,1770
Somnath,2025-01-24,21,Friday,0,0,0,Cloudy,26.3,1770,2998,716
Somnath,2025-01-24,22,Friday,0,0,0,Cloudy,25.4,716,1817,353
Somnath,2025-01-24,23,Friday,0,0,0,Cloudy,24.5,353,965,129
Somnath,2025-01-25,0,Saturday,1,0,0,Rainy,23.8,129,501,51
Somnath,2025-01-25,1,Saturday,1,0,0,Rainy,24.0,51,270,31
Somnath,2025-01-25,2,Saturday,1,0,0,Rainy,24.3,31,158,30
Somnath,2025-01-25,3,Saturday,1,0,0,Rainy,24.2,30,157,63
Somnath,2025-01-25,4,Saturday,1,0,0,Rainy,24.5,63,734,492
Somnath,2025-01-25,5,Saturday,1,0,0,Rainy,24.2,492,1697,1011
Somnath,2025-01-25,6,Saturday,1,0,0,Rainy,26.5,1011,3131,1718
Somnath,2025-01-25,7,Saturday,1,0,0,Rainy,27.1,1718,5152,2750
Somnath,2025-01-25,8,Saturday,1,0,0,Rainy,28.6,2750,6631,3297
Somnath,2025-01-25,9,Saturday,1,0,0,Rainy,30.9,3297,6501,2679
Somnath,2025-01-25,10,Saturday,1,0,0,Rainy,32.5,2679,5608,1956
Somnath,2025-01-25,11,Saturday,1,0,0,Rainy,32.9,1956,4826,1630
Somnath,2025-01-25,12,Saturday,1,0,0,Rainy,34.0,1630,3574,934
Somnath,2025-01-25,13,Saturday,1,0,0,Rainy,33.1,934,3239,1141
Somnath,2025-01-25,14,Saturday,1,0,0,Rainy,33.6,1141,2960,1165
Somnath,2025-01-25,15,Saturday,1,0,0,Heavy Rain,33.8,1165,2802,1020
Somnath,2025-01-25,16,Saturday,1,0,0,Rainy,33.2,1020,4079,2036
Somnath,2025-01-25,17,Saturday,1,0,0,Rainy,32.0,2036,4798,2235
Somnath,2025-01-25,18,Saturday,1,0,0,Rainy,31.6,2235,5992,2904
Somnath,2025-01-25,19,Saturday,1,0,0,Rainy,30.6,2904,5633,2177
Somnath,2025-01-25,20,Saturday,1,0,0,Rainy,29.3,2177,4814,1729
Somnath,2025-01-25,21,Saturday,1,0,0,Rainy,27.6,1729,3472,997
Somnath,2025-01-25,22,Saturday,1,0,0,Rainy,26.2,997,2312,523
Somnath,2025-01-25,23,Saturday,1,0,0,Rainy,25.1,523,1235,157
Somnath,2025-01-26,0,Sunday,1,1,1,Sunny,25.8,157,749,132
Somnath,2025-01-26,1,Sunday,1,1,1,Sunny,24.1,132,503,95
Somnath,2025-01-26,2,Sunday,1,1,1,Sunny,25.6,95,336,90
Somnath,2025-01-26,3,Sunday,1,1,1,Sunny,24.8,90,407,192
Somnath,2025-01-26,4,Sunday,1,1,1,Sunny,24.7,192,2460,1688
Somnath,2025-01-26,5,Sunday,1,1,1,Sunny,26.1,1688,4431,2474
Somnath,2025-01-26,6,Sunday,1,1,1,Sunny,28.5,2474,12235,7619
Somnath,2025-01-26,7,Sunday,1,1,1,Sunny,28.3,7619,16798,8671
Somnath,2025-01-26,8,Sunday,1,1,1,Sunny,30.6,8671,18912,8511
Somnath,2025-01-26,9,Sunday,1,1,1,Sunny,32.0,8511,19597,8329
Somnath,2025-01-26,10,Sunday,1,1,1,Sunny,33.3,8329,17002,5978
Somnath,2025-01-26,11,Sunday,1,1,1,Sunny,34.8,5978,13175,4277
Somnath,2025-01-26,12,Sunday,1,1,1,Sunny,34.6,4277,12238,4077
Somnath,2025-01-26,13,Sunday,1,1,1,Sunny,35.3,4077,10070,3322
Somnath,2025-01-26,14,Sunday,1,1,1,Sunny,36.0,3322,10252,4042
Somnath,2025-01-26,15,Sunday,1,1,1,Sunny,35.4,4042,11609,5684
Somnath,2025-01-26,16,Sunday,1,1,1,Sunny,35.4,5684,13124,5473
Somnath,2025-01-26,17,Sunday,1,1,1,Sunny,34.0,5473,16198,7535
Somnath,2025-01-26,18,Sunday,1,1,1,Sunny,32.5,7535,17445,7764
Somnath,2025-01-26,19,Sunday,1,1,1,Sunny,31.4,7764,19906,8781
Somnath,2025-01-26,20,Sunday,1,1,1,Sunny,30.9,8781,17102,5893
Somnath,2025-01-26,21,Sunday,1,1,1,Sunny,28.7,5893,13039,3756
Somnath,2025-01-26,22,Sunday,1,1,1,Sunny,28.0,3756,7366,1288
Somnath,2025-01-26,23,Sunday,1,1,1,Sunny,26.7,1288,3812,386
Somnath,2025-01-27,0,Monday,0,0,0,Clear,18.3,386,1783,50
Somnath,2025-01-27,1,Monday,0,0,0,Clear,18.4,50,887,35
Somnath,2025-01-27,2,Monday,0,0,0,Clear,18.0,35,424,30
Somnath,2025-01-27,3,Monday,0,0,0,Clear,18.4,30,309,89
Somnath,2025-01-27,4,Monday,0,0,0,Clear,19.3,89,746,446
Somnath,2025-01-27,5,Monday,0,0,0,Clear,19.5,446,1993,1224
Somnath,2025-01-27,6,Monday,0,0,0,Clear,22.2,1224,3285,1869
Somnath,2025-01-27,7,Monday,0,0,0,Clear,22.8,1869,6184,3418
Somnath,2025-01-27,8,Monday,0,0,0,Clear,24.1,3418,6709,2825
Somnath,2025-01-27,9,Monday,0,0,0,Clear,24.8,2825,6916,2830
Somnath,2025-01-27,10,Monday,0,0,0,Clear,27.3,2830,7437,3158
Somnath,2025-01-27,11,Monday,0,0,0,Clear,27.4,3158,5558,1857
Somnath,2025-01-27,12,Monday,0,0,0,Clear,28.1,1857,4101,1234
Somnath,2025-01-27,13,Monday,0,0,0,Clear,29.2,1234,3335,1027
Somnath,2025-01-27,14,Monday,0,0,0,Clear,29.2,1027,3332,1375
Somnath,2025-01-27,15,Monday,0,0,0,Clear,29.2,1375,4090,1967
Somnath,2025-01-27,16,Monday,0,0,0,Clear,28.2,1967,4774,2265
Somnath,2025-01-27,17,Monday,0,0,0,Clear,27.2,2265,5960,2754
Somnath,2025-01-27,18,Monday,0,0,0,Clear,26.8,2754,7161,3233
Somnath,2025-01-27,19,Monday,0,0,0,Clear,25.3,3233,6872,2716
Somnath,2025-01-27,20,Monday,0,0,0,Clear,24.2,2716,5163,1813
Somnath,2025-01-27,21,Monday,0,0,0,Clear,22.6,1813,4247,1345
Somnath,2025-01-27,22,Monday,0,0,0,Clear,22.0,1345,2681,564
Somnath,2025-01-27,23,Monday,0,0,0,Clear,20.4,564,1390,150
Somnath,2025-01-28,0,Tuesday,0,0,0,Sunny,24.2,150,667,31
Somnath,2025-01-28,1,Tuesday,0,0,0,Sunny,24.1,31,291,19
Somnath,2025-01-28,2,Tuesday,0,0,0,Sunny,23.2,19,153,19
Somnath,2025-01-28,3,Tuesday,0,0,0,Sunny,23.6,19,144,52
Somnath,2025-01-28,4,Tuesday,0,0,0,Sunny,24.4,52,608,401
Somnath,2025-01-28,5,Tuesday,0,0,0,Sunny,24.4,401,1539,938
Somnath,2025-01-28,6,Tuesday,0,0,0,Sunny,26.6,938,2409,1311
Somnath,2025-01-28,7,Tuesday,0,0,0,Sunny,27.9,1311,3687,1964
Somnath,2025-01-28,8,Tuesday,0,0,0,Sunny,28.3,1964,4717,2338
Somnath,2025-01-28,9,Tuesday,0,0,0,Sunny,31.1,2338,4398,1635
Somnath,2025-01-28,10,Tuesday,0,0,0,Sunny,31.2,1635,4169,1662
Somnath,2025-01-28,11,Tuesday,0,0,0,Sunny,32.4,1662,3505,1276
Somnath,2025-01-28,12,Tuesday,0,0,0,Sunny,33.8,1276,2680,830
Somnath,2025-01-28,13,Tuesday,0,0,0,Sunny,33.3,830,1961,568
Somnath,2025-01-28,14,Tuesday,0,0,0,Sunny,35.5,568,2273,1031
Somnath,2025-01-28,15,Tuesday,0,0,0,Sunny,33.7,1031,2695,1218
Somnath,2025-01-28,16,Tuesday,0,0,0,Sunny,32.6,1218,3727,1830
Somnath,2025-01-28,17,Tuesday,0,0,0,Sunny,32.9,1830,4507,2095
Somnath,2025-01-28,18,Tuesday,0,0,0,Sunny,31.8,2095,5112,2311
Somnath,2025-01-28,19,Tuesday,0,0,0,Sunny,29.8,2311,4892,1788
